ID,PostTypeId,CreationDate,Title,Tags,Score,ViewCount,AnswerCount,FavoriteCount
"112675","1","2022-07-15 06:25:11","Time required for training the random forest classifier with RandomizedSearchCV","<python><scikit-learn>","0","25","0",""
"112681","1","2022-07-15 10:15:40","How to deal with imbalanced categorical variables in regression tasks?","<machine-learning><regression><data><outlier><imbalance>","0","52","1",""
"112683","1","2022-07-15 12:48:13","Marginal Probability Distribution of Feature space - meaning","<deep-learning><nlp><statistics><probability><transfer-learning>","0","88","0",""
"112684","1","2022-07-15 13:01:05","Named Entity Recognition using Spacy V3 with imbalance entities","<python><deep-learning><nlp><named-entity-recognition><spacy>","0","78","1",""
"112686","1","2022-07-15 13:27:58","How to fix ValueError: The truth value of a DataFrame is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all()","<python><pandas><dataframe><csv>","0","761","1",""
"112688","1","2022-07-15 14:36:44","Lift - Class ratio as actual randomness-measure","<machine-learning><classification><class-imbalance><metric>","0","8","0",""
"112689","1","2022-07-15 14:59:35","Keras.NET how can i specify the python interpreter used","<python><keras><.net>","1","31","0",""
"112693","1","2022-07-15 17:28:58","Do we know why GAN-based data augmentation works?","<neural-network><gan><data-augmentation>","0","18","0",""
"112694","1","2022-07-15 18:40:57","How to measure consistency of members within a group?","<clustering><data-science-model><market-basket-analysis>","0","14","0",""
"112696","1","2022-07-15 20:30:10","Application of eigenvalues, eigenvector, transposed matrix","<nlp><cnn><data-science-model><mathematics><linear-algebra>","0","12","0",""
"112697","1","2022-07-15 21:32:05","Generating data","<machine-learning><python><dataset><distribution>","0","22","0",""
"112698","1","2022-07-15 23:09:24","How to vectorize for loops with shift in time?","<python><numpy>","0","12","0",""
"112699","1","2022-07-15 23:53:19","Suggestions for a python optimization library","<python><optimization><scipy><evolutionary-algorithms>","0","23","0",""
"112700","1","2022-07-15 23:53:22","Pytorch CNN in_channels, out_channels for Classifying DNA Sequences","<convolutional-neural-network><pytorch>","0","68","0",""
"112701","1","2022-07-16 02:44:47","Classification problem with no context in numerical features","<machine-learning><python><classification><pca><dimensionality-reduction>","0","42","1",""
"112702","1","2022-07-16 03:06:26","How does a classifier work on categorical features?","<python><classifier>","1","66","2",""
"112703","1","2022-07-16 08:13:24","How to give label to synthetic data","<machine-learning><python><dataset>","0","29","0",""
"112704","1","2022-07-16 08:59:33","Transformers - Why Self Attention calculate dot product of q and k from of same word?","<transformer><attention-mechanism>","0","60","1",""
"112709","1","2022-07-16 13:07:08","Is GAN better than DBNs?","<deep-learning><gan><generative-models>","0","15","0",""
"112710","1","2022-07-16 13:35:06","TensorFlow Two Stages Model","<machine-learning><tensorflow>","0","6","0",""
"112713","1","2022-07-16 15:22:37","How to effectively evaluate a model with highly imbalanced and limited dataset","<classification><class-imbalance><evaluation><imbalanced-learn><imbalanced-data>","0","46","1",""
"112718","1","2022-07-16 22:27:57","Use regression models to predict an independent variable","<regression>","0","15","1",""
"112719","1","2022-07-16 22:41:21","A conceptual question about training loss","<machine-learning><classification><predictive-modeling><supervised-learning>","0","3","0",""
"112720","1","2022-07-16 23:47:15","Low F1-Score due to Imbalanced Dataset even after resampling","<machine-learning><python><classification><scikit-learn>","0","96","0",""
"112722","1","2022-07-17 01:48:06","NLP Text Classification Model with defined context / intent","<python><deep-learning><bert><text-classification><topic-model>","0","66","0",""
"112723","1","2022-07-17 02:27:57","Is EDA mandatory for unsupervised problems","<unsupervised-learning>","0","31","1",""
"112724","1","2022-07-17 05:08:31","MAE vs MSE for linear regression","<regression><linear-regression><outlier><mse>","0","119","1","0"
"112725","1","2022-07-17 05:22:07","Does ResNet takes less training and testing time compared to squeezeNet?","<deep-learning>","0","7","0",""
"112726","1","2022-07-17 05:46:53","How to visualise Databunch object in FASTAI","<visualization><computer-vision><pytorch><python-3.x><fastai>","0","40","0",""
"112728","1","2022-07-17 08:16:39","How to do transfer learning from word2vec to time series prediction?","<neural-network><word2vec><transfer-learning>","0","36","0",""
"112731","1","2022-07-17 11:02:29","Different Kernel Initializers in my prediction layer with Transfer Learning could affect performance?","<deep-learning><convolutional-neural-network><transfer-learning><weight-initialization>","0","17","0",""
"112732","1","2022-07-17 11:03:16","Removing unique writing style from text","<nlp>","1","14","0",""
"112733","1","2022-07-17 11:15:45","Reinforcement Learning in a game against itself?","<machine-learning><reinforcement-learning><q-learning>","0","55","1",""
"112734","1","2022-07-17 13:21:32","document similarity using LDA probabilities","<topic-model><lda><similar-documents>","1","49","1",""
"112736","1","2022-07-17 13:40:42","OpenAI Gym: gym.make() does not refer to updated Env code","<python><reinforcement-learning><openai-gym>","1","111","0",""
"112737","1","2022-07-17 14:41:28","Missing Values Correlation","<pandas><data><data-cleaning><missing-data><descriptive-statistics>","0","87","1",""
"112739","1","2022-07-17 16:04:55","Why does neural randiance fields use two MLPs?","<neural-network><computer-vision><mlp>","0","6","0",""
"112740","1","2022-07-17 16:25:52","Confused in selecting the sliding window size for LSTM","<time-series><lstm>","0","97","0",""
"112741","1","2022-07-17 16:34:27","How to use word embeddings and numerical features together for UMAP visualization?","<nlp><visualization><word-embeddings><pca><dimensionality-reduction>","0","43","0",""
"112742","1","2022-07-17 16:56:54","Validation Accuracy plateaued and not increasing using CNN","<machine-learning><python><neural-network><tensorflow><cnn>","0","77","1",""
"112744","1","2022-07-17 19:22:38","Classifying swarms based on 2D coordinates","<classification><time-series><preprocessing>","0","9","0",""
"112746","1","2022-07-17 20:25:32","How to use batches for training in Sequence-to-Sequence models?","<deep-learning><nlp><pytorch><sequence-to-sequence>","0","36","0",""
"112747","1","2022-07-18 01:06:10","How can I transform or plot my data to see power consumption more easily?","<mathematics><plotting><transformation>","0","12","1",""
"112748","1","2022-07-18 01:50:34","Finding model for time dependent functions via global model statement and constraints","<machine-learning><simulation><numerical>","0","26","0",""
"112749","1","2022-07-18 02:20:17","Most common transformations in an sklearn pipeline?","<scikit-learn><pipelines>","0","17","0",""
"112752","1","2022-07-18 04:35:53","Resample vs class weights. Which is better?","<machine-learning>","0","106","0",""
"112753","1","2022-07-18 04:51:21","How to model an input Timeseries with additional variable inputs on shorter timebase?","<data-mining><prediction>","0","8","0",""
"112754","1","2022-07-18 08:42:09","Are index and type redundant after elasticsearch 6.0?","<elastic-search>","0","19","1",""
"112755","1","2022-07-18 08:49:40","training loss decreases but training accuracy is also decreasing with epochs","<classification><training><pytorch><accuracy><loss>","0","27","0",""
"112758","1","2022-07-18 11:23:11","How to do Data Augmentation efficiently in Tensorflow 2?","<tensorflow><data-augmentation>","1","57","1",""
"112761","1","2022-07-18 13:12:04","Running a simple onnx model on Jetson Xavier DLA","<machine-learning><neural-network><machine-learning-model><nvidia>","0","118","0",""
"112764","1","2022-07-18 14:24:46","Custom loss function not differentiable","<python><tensorflow><loss>","0","33","0",""
"112765","1","2022-07-18 14:30:47","Finding specific handwritten names in records from tagged examples","<image-recognition><beginner>","0","9","0",""
"112766","1","2022-07-18 14:38:57","Predicting children growth","<machine-learning><forecasting><multivariate-distribution>","1","19","0",""
"112769","1","2022-07-18 15:25:18","How to feed temporal image data to a 3D CNN?","<deep-learning><keras><tensorflow><cnn><python-3.x>","0","21","0",""
"112770","1","2022-07-18 16:21:48","Tracing the source: Which reference did the idea of Transformer's Key-query-value come from？","<machine-learning><transformer>","0","9","0",""
"112771","1","2022-07-18 17:18:04","Prediction intervals is the correct way for upper bound prediction?","<machine-learning><scikit-learn><gradient-boosting-decision-trees><confidence>","0","18","0",""
"112772","1","2022-07-18 17:46:48","Do best hyperparameters remain constant when data size is scaled?","<machine-learning><xgboost><bigdata><hyperparameter-tuning>","1","31","1",""
"112777","1","2022-07-18 21:25:29","access batch size in keras custom loss","<keras><tensorflow>","1","223","0",""
"112781","1","2022-07-19 01:05:39","Rapid MSE decrease in one (or less) epoch. Then seeming never ending but glacial decrease in MSE","<machine-learning><deep-learning><neural-network><hyperparameter-tuning>","0","11","0",""
"112784","1","2022-07-19 07:49:55","Changing attention mechanism for average pool","<python><pytorch><attention-mechanism>","0","21","0",""
"112785","1","2022-07-19 08:18:14","Mixed language OCR","<machine-learning><python><deep-learning><nlp><computer-vision>","2","24","1",""
"112786","1","2022-07-19 08:56:55","Fluctuating accuracy for Naive Bayes Classifier and SVM","<machine-learning><classification><svm><accuracy><naive-bayes-classifier>","0","39","1",""
"112788","1","2022-07-19 10:01:33","Feature Engineer each class separately in Binary Classification","<machine-learning><python><classification><scikit-learn><f1score>","1","42","1",""
"112789","1","2022-07-19 10:42:26","Who to make IsolationForest more sensitive to single-feature outliers?","<isolation-forest><pycaret>","0","17","1",""
"112791","1","2022-07-19 10:52:58","LinearSVC training time with CountVectorizer and HashingVectorizer","<nlp><scikit-learn><text-classification>","0","59","1",""
"112793","1","2022-07-19 12:39:53","Usage of SVR in Non Stationary Time Series Forecasting","<time-series><regression><prediction><forecasting><svr>","0","14","0",""
"112796","1","2022-07-19 13:40:45","How to generate multiple captions from an image captioning model in Keras/Tensorflow","<machine-learning><deep-learning><keras><tensorflow><computer-vision>","0","13","0",""
"112800","1","2022-07-19 14:30:40","Breaking out data into clusters of given size according to categorical attributes","<python><data-mining><data-cleaning><preprocessing><data-analysis>","0","14","0",""
